"Time","64 sinus 2","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.058,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.009628,62.873009,105.847939,65.979141,5.810376,15.644846,4.834633,17.125427,6.190996,17.002686,0,4.730151,13.748264,6.523249,11.415383,9.240306,17.349390,8.595998,13.933993,8.715052,13.297933,9.158947,12.743277,9.731833,13.995068,11.018490,13.795964,10.788374,14.599180,0,-0.01757,0.00484,-0.02111,-0.01422,0.00986,-0.01300,0.00546,0.00330,0.00029,0.06556,3.27744
0.059,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.042694,62.689674,105.917168,66.293564,5.808587,15.640192,4.834988,17.157827,6.191449,16.990685,0,4.732820,13.735135,6.525438,11.401068,9.277553,17.417696,8.596105,13.918031,8.714031,13.284326,9.157313,12.728274,9.728820,13.982878,11.016270,13.789736,10.786615,14.592010,0,-0.01934,0.00386,-0.01962,-0.01349,0.00800,-0.01154,0.02205,0.00290,0.00015,0.10261,3.27746
0.060,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.998978,62.633606,105.872910,66.446304,5.806774,15.640492,4.831666,17.195152,6.191974,16.979519,0,4.731167,13.724343,6.528820,11.383284,9.278010,17.455067,8.597133,13.905376,8.716555,13.270542,9.160679,12.714942,9.727086,13.973775,11.014757,13.786242,10.787630,14.588668,0,-0.02238,0.00199,-0.02161,-0.01418,0.00838,-0.01338,0.00072,0.00308,0.00029,0.10740,3.27769
0.061,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.955276,62.577541,105.828651,66.599037,5.804962,15.640792,4.828345,17.232479,6.192499,16.968351,0,4.729515,13.713551,6.532202,11.365499,9.278469,17.492437,8.598162,13.892722,8.719078,13.256760,9.164044,12.701609,9.725353,13.964672,11.013244,13.782748,10.788645,14.585327,0,-0.03375,0.00650,-0.01996,-0.01305,0.00964,-0.01240,0.00250,0.00349,0.00000,0.08425,3.27782
0.062,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.911560,62.521473,105.784393,66.751778,5.803149,15.641091,4.825023,17.269806,6.193024,16.957186,0,4.727862,13.702758,6.535584,11.347714,9.278927,17.529808,8.599190,13.880068,8.721602,13.242976,9.167410,12.688276,9.723619,13.955569,11.011730,13.779255,10.789660,14.581985,0,-0.01957,0.00366,-0.02386,-0.01412,0.00909,-0.01369,0.00663,0.00243,0.00014,0.07697,3.27721
0.063,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.852188,62.483936,105.733589,66.888611,5.801040,15.640771,4.822475,17.306709,6.193066,16.945965,0,4.726344,13.691594,6.538690,11.330697,9.277505,17.565859,8.599777,13.868076,8.723754,13.229635,9.170667,12.675485,9.721916,13.946673,11.010337,13.775558,10.790154,14.578197,0,-0.02106,0.00434,-0.02142,-0.01347,0.00916,-0.01246,-0.00104,0.00311,0.00015,0.07356,3.27668
0.064,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.680023,62.579758,105.635658,66.911003,5.796793,15.635990,4.825490,17.340567,6.189631,16.934341,0,4.725787,13.677757,6.539811,11.319195,9.262553,17.592398,8.597186,13.860854,8.723227,13.219478,9.173136,12.666586,9.720429,13.939270,11.009805,13.770406,10.786901,14.571189,0,-0.01288,0.00347,-0.02211,-0.01487,0.00860,-0.01198,-0.00012,0.00301,-0.00029,0.10450,3.27676
0.065,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.507858,62.675575,105.537735,66.933388,5.792548,15.631208,4.828506,17.374424,6.186196,16.922718,0,4.725231,13.663920,6.540932,11.307693,9.247601,17.618937,8.594595,13.853631,8.722699,13.209319,9.175604,12.657687,9.718943,13.931866,11.009273,13.765252,10.783648,14.564180,0,-0.02233,0.00483,-0.02297,-0.01380,0.00861,-0.01227,0.00661,0.00363,-0.00015,0.09834,3.27682
0.066,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.335693,62.771393,105.439804,66.955780,5.788302,15.626427,4.831522,17.408281,6.182761,16.911095,0,4.724675,13.650084,6.542053,11.296190,9.232649,17.645475,8.592004,13.846409,8.722172,13.199161,9.178073,12.648788,9.717456,13.924462,11.008740,13.760099,10.780396,14.557172,0,-0.01761,0.00432,-0.01948,-0.01356,0.00767,-0.01264,0.00797,0.00229,0.00000,0.10287,3.27682
0.067,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.140411,62.868885,105.336845,66.995537,5.784237,15.621912,4.834737,17.440523,6.179611,16.900045,0,4.723985,13.637141,6.543078,11.284636,9.219598,17.670536,8.589595,13.838276,8.721903,13.188478,9.180923,12.639697,9.715867,13.916925,11.008073,13.755113,10.777240,14.550573,0,-0.01266,0.00315,-0.02080,-0.01305,0.00862,-0.01313,0.00471,0.00368,0.00000,0.07249,3.27680
0.068,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.778748,62.978416,105.197739,67.160347,5.781472,15.619321,4.839385,17.461138,6.178517,16.893133,0,4.722331,13.630630,6.543411,11.272719,9.220231,17.684971,8.588500,13.823600,8.723490,13.174015,9.186508,12.629220,9.713545,13.908428,11.006433,13.751325,10.774774,14.546921,0,-0.01251,0.00361,-0.02169,-0.01441,0.00826,-0.01237,0.00479,0.00272,-0.00001,0.08428,3.27657
0.069,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.417084,63.087944,105.058624,67.325150,5.778707,15.616730,4.844032,17.481754,6.177423,16.886221,0,4.720677,13.624118,6.543744,11.260801,9.220864,17.699406,8.587405,13.808923,8.725078,13.159552,9.192095,12.618743,9.711223,13.899930,11.004791,13.747537,10.772307,14.543268,0,-0.01799,0.00467,-0.02081,-0.01338,0.00800,-0.01330,0.00616,0.00192,-0.00015,0.11145,3.27638
0.070,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.055420,63.197475,104.919510,67.489952,5.775941,15.614139,4.848680,17.502369,6.176330,16.879311,0,4.719023,13.617606,6.544076,11.248883,9.221498,17.713840,8.586311,13.794247,8.726665,13.145089,9.197680,12.608266,9.708901,13.891433,11.003151,13.743749,10.769841,14.539617,0,-0.01946,0.00421,-0.01920,-0.01389,0.00859,-0.01299,0.00410,0.00146,0.00000,0.10668,3.27654
0.071,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.693344,63.308815,104.794167,67.656136,5.773011,15.611312,4.853502,17.524239,6.175355,16.871891,0,4.717677,13.609818,6.544456,11.236849,9.223317,17.729700,8.585331,13.779655,8.727878,13.130779,9.203133,12.597569,9.706674,13.883033,11.001480,13.739904,10.767499,14.535851,0,-0.01802,0.00387,-0.02043,-0.01420,0.00892,-0.01354,0.00497,0.00233,-0.00014,0.09079,3.27665
0.072,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.328262,63.433186,104.767891,67.832230,5.768886,15.606790,4.859580,17.555140,6.175237,16.860825,0,4.718544,13.592834,6.545177,11.223970,9.233671,17.755804,8.585173,13.765680,8.726398,13.117569,9.207623,12.585292,9.705123,13.875330,10.999595,13.735657,10.766056,14.531282,0,-0.01767,0.00372,-0.02256,-0.01414,0.00907,-0.01310,0.01024,0.00308,0.00029,0.06365,3.27650
0.073,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.963196,63.557552,104.741608,68.008331,5.764761,15.602268,4.865658,17.586040,6.175119,16.849760,0,4.719411,13.575852,6.545898,11.211092,9.244026,17.781908,8.585015,13.751705,8.724920,13.104360,9.212114,12.573015,9.703572,13.867628,10.997709,13.731410,10.764612,14.526712,0,-0.01852,0.00336,-0.02103,-0.01356,0.01090,-0.01203,0.00610,0.00292,0.00016,0.10367,3.27640
0.074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.598114,63.681919,104.715332,68.184425,5.760637,15.597747,4.871736,17.616941,6.175001,16.838694,0,4.720279,13.558870,6.546618,11.198214,9.254381,17.808012,8.584857,13.737730,8.723441,13.091149,9.216605,12.560739,9.702022,13.859926,10.995825,13.727163,10.763168,14.522143,0,-0.01899,0.00345,-0.02091,-0.01434,0.00854,-0.01313,0.00530,0.00258,0.00000,0.11246,3.27671
0.075,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.275101,63.788216,104.708221,68.361755,5.757268,15.593584,4.878361,17.647598,6.175151,16.827574,0,4.721040,13.543143,6.547347,11.185820,9.264514,17.833620,8.585198,13.723290,8.722490,13.078065,9.220770,12.549154,9.700562,13.852278,10.994132,13.723072,10.761809,14.517884,0,-0.01768,0.00428,-0.02065,-0.01333,0.00894,-0.01313,0.00740,0.00233,0.00000,0.10384,3.27696
0.076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.254776,63.764454,104.839073,68.547905,5.759338,15.592002,4.888926,17.676506,6.177230,16.816063,0,4.721037,13.536448,6.548133,11.176912,9.273052,17.855644,8.589128,13.705503,8.725335,13.065885,9.222585,12.542545,9.699745,13.845015,10.993828,13.720098,10.761061,14.515861,0,-0.01692,0.00402,-0.02085,-0.01406,0.00822,-0.01391,0.00495,0.00258,-0.00029,0.09649,3.27681
0.077,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.234467,63.740688,104.969925,68.734055,5.761408,15.590421,4.899491,17.705416,6.179309,16.804552,0,4.721034,13.529755,6.548919,11.168005,9.281590,17.877668,8.593060,13.687716,8.728181,13.053704,9.224399,12.535937,9.698930,13.837751,10.993524,13.717123,10.760312,14.513837,0,-0.01984,0.00413,-0.01948,-0.01332,0.00910,-0.01136,0.00878,0.00167,0.00014,0.07267,3.27670
0.078,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.214157,63.716927,105.100777,68.920204,5.763478,15.588840,4.910056,17.734324,6.181388,16.793043,0,4.721030,13.523060,6.549704,11.159098,9.290128,17.899694,8.596990,13.669930,8.731026,13.041524,9.226213,12.529329,9.698113,13.830489,10.993219,13.714149,10.759562,14.511812,0,-0.01826,0.00376,-0.02043,-0.01331,0.00867,-0.01357,0.00244,0.00222,0.00000,0.10564,3.27693
0.079,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.203934,63.687157,105.220383,69.100334,5.764845,15.586958,4.919843,17.762308,6.183098,16.781849,0,4.721109,13.515964,6.550246,11.149884,9.300420,17.922604,8.600676,13.653107,8.733687,13.029913,9.227684,12.522453,9.697340,13.823198,10.992884,13.711075,10.758910,14.509518,0,-0.01827,0.00365,-0.02156,-0.01410,0.00851,-0.01136,0.00692,0.00291,-0.00014,0.10682,3.27710
0.080,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.266388,63.614182,105.259087,69.237099,5.761153,15.582917,4.924026,17.783655,6.182157,16.772930,0,4.721785,13.505977,6.549028,11.138470,9.323334,17.951891,8.602598,13.643229,8.735025,13.022398,9.226684,12.513656,9.696874,13.815707,10.992324,13.707283,10.758950,14.505274,0,-0.01882,0.00367,-0.01931,-0.01295,0.00968,-0.01408,0.00494,0.00267,0.00000,0.10713,3.27688
0.081,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.328827,63.541206,105.297798,69.373856,5.757461,15.578876,4.928209,17.805002,6.181215,16.764011,0,4.722461,13.495989,6.547812,11.127056,9.346248,17.981176,8.604521,13.633351,8.736363,13.014883,9.225684,12.504857,9.696407,13.808217,10.991764,13.703492,10.758990,14.501031,0,-0.01873,0.00422,-0.02024,-0.01403,0.00838,-0.01225,0.00889,0.00364,0.00000,0.09247,3.27668
0.082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.391281,63.468231,105.336502,69.510620,5.753768,15.574835,4.932392,17.826349,6.180274,16.755093,0,4.723137,13.486002,6.546595,11.115642,9.369162,18.010464,8.606444,13.623473,8.737701,13.007368,9.224684,12.496059,9.695941,13.800726,10.991204,13.699700,10.759030,14.496787,0,-0.01793,0.00341,-0.02050,-0.01359,0.00823,-0.01340,0.00537,0.00404,0.00015,0.06741,3.27676
0.083,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.414948,63.432449,105.363907,69.639107,5.750638,15.571144,4.936329,17.847162,6.179683,16.746193,0,4.723846,13.475967,6.545770,11.103949,9.390755,18.038940,8.607889,13.614034,8.738944,12.999739,9.224327,12.487398,9.695573,13.793637,10.990767,13.696175,10.759086,14.492768,0,-0.01908,0.00321,-0.01971,-0.01355,0.00824,-0.01323,0.00272,0.00338,0.00013,0.11681,3.27682
0.084,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.159546,63.664345,105.309914,69.708038,5.751550,15.569983,4.938497,17.864136,6.181623,16.737423,0,4.724792,13.465597,6.547769,11.090242,9.402844,18.061596,8.605893,13.607745,8.739496,12.991287,9.228606,12.479724,9.695917,13.789441,10.991210,13.694553,10.759254,14.490366,0,-0.01791,0.00467,-0.02171,-0.01317,0.00774,-0.01237,0.00593,0.00260,-0.00015,0.12194,3.27682
0.085,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.904144,63.896240,105.255920,69.776970,5.752462,15.568820,4.940665,17.881111,6.183564,16.728653,0,4.725737,13.455227,6.549767,11.076536,9.414935,18.084251,8.603897,13.601458,8.740048,12.982835,9.232884,12.472049,9.696262,13.785245,10.991653,13.692933,10.759420,14.487964,0,-0.01728,0.00463,-0.02006,-0.01357,0.00842,-0.01117,0.00534,0.00258,-0.00014,0.10001,3.27685
0.086,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.648743,64.128136,105.201927,69.845901,5.753374,15.567658,4.942833,17.898085,6.185504,16.719881,0,4.726683,13.444857,6.551765,11.062830,9.427026,18.106907,8.601901,13.595170,8.740601,12.974383,9.237163,12.464375,9.696607,13.781048,10.992098,13.691312,10.759588,14.485561,0,-0.01985,0.00569,-0.02073,-0.01266,0.00845,-0.01321,0.00508,0.00485,0.00015,0.08752,3.27708
0.087,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.393539,64.366112,105.167221,69.920738,5.754201,15.566070,4.945525,17.914511,6.186909,16.711266,0,4.727319,13.434298,6.553274,11.049741,9.437846,18.127831,8.599959,13.588481,8.740984,12.965969,9.241331,12.457255,9.696878,13.776792,10.992556,13.689583,10.759738,14.483116,0,-0.01897,0.00346,-0.02040,-0.01371,0.00847,-0.01476,0.00417,0.00435,-0.00001,0.07683,3.27727
0.088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.139709,64.647827,105.271362,70.038040,5.754421,15.561411,4.951988,17.926981,6.184461,16.703760,0,4.725724,13.422388,6.551260,11.041096,9.439523,18.136280,8.598407,13.578904,8.740145,12.957826,9.244712,12.454135,9.696628,13.772099,10.993119,13.687071,10.759764,14.480356,0,-0.02008,0.00402,-0.02118,-0.01539,0.00828,-0.01232,0.00662,0.00318,0.00015,0.12297,3.27711
0.089,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.885895,64.929550,105.375496,70.155350,5.754641,15.556751,4.958450,17.939451,6.182013,16.696255,0,4.724128,13.410478,6.549244,11.032452,9.441199,18.144732,8.596854,13.569326,8.739306,12.949682,9.248092,12.451015,9.696377,13.767407,10.993684,13.684560,10.759789,14.477596,0,-0.01799,0.00463,-0.01958,-0.01448,0.00753,-0.01312,0.00541,0.00198,0.00015,0.10013,3.27699
0.090,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.632080,65.211266,105.479637,70.272652,5.754860,15.552093,4.964913,17.951921,6.179564,16.688749,0,4.722533,13.398567,6.547229,11.023807,9.442876,18.153181,8.595302,13.559750,8.738467,12.941538,9.251472,12.447894,9.696126,13.762715,10.994247,13.682049,10.759815,14.474837,0,-0.01877,0.00269,-0.02202,-0.01373,0.00977,-0.01209,0.00327,0.00289,-0.00015,0.10014,3.27715
0.091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.413422,65.462517,105.585167,70.390846,5.755454,15.547707,4.971192,17.964275,6.177286,16.680918,0,4.721071,13.386868,6.544930,11.015112,9.444108,18.161520,8.593978,13.549800,8.737913,12.932952,9.254539,12.444199,9.695867,13.757566,10.994650,13.679560,10.759645,14.471910,0,-0.01854,0.00462,-0.01989,-0.01473,0.00930,-0.01175,0.00486,0.00254,0.00015,0.08816,3.27732
0.092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.447784,65.494499,105.700722,70.515442,5.758737,15.545280,4.976150,17.975801,6.176233,16.670736,0,4.720562,13.376690,6.540585,11.006056,9.442139,18.169050,8.594296,13.537171,8.739405,12.921179,9.255344,12.436365,9.695549,13.749131,10.993893,13.677229,10.758070,14.467771,0,-0.01744,0.00417,-0.02105,-0.01386,0.00993,-0.01252,0.00673,0.00256,0.00029,0.10109,3.27762
0.093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.482147,65.526482,105.816277,70.640038,5.762019,15.542854,4.981109,17.987328,6.175179,16.660555,0,4.720052,13.366512,6.536240,10.997000,9.440170,18.176580,8.594614,13.524543,8.740897,12.909406,9.256149,12.428532,9.695231,13.740697,10.993134,13.674897,10.756495,14.463632,0,-0.01971,0.00342,-0.01976,-0.01290,0.01136,-0.01186,0.00918,0.00201,0.00029,0.12149,3.27783
0.094,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.516510,65.558464,105.931839,70.764633,5.765302,15.540428,4.986067,17.998854,6.174126,16.650375,0,4.719543,13.356334,6.531895,10.987944,9.438201,18.184111,8.594933,13.511914,8.742389,12.897633,9.256955,12.420698,9.694914,13.732262,10.992377,13.672566,10.754919,14.459493,0,-0.01949,0.00436,-0.02083,-0.01460,0.00659,-0.01222,0.00734,0.00269,0.00015,0.11014,3.27730
0.095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.507736,65.625420,106.058807,70.883118,5.768320,15.537668,4.990485,18.009798,6.173200,16.639709,0,4.718750,13.346019,6.527771,10.979096,9.436008,18.191496,8.595327,13.499187,8.744081,12.885953,9.258290,12.412457,9.694797,13.723948,10.991805,13.670162,10.753443,14.455361,0,-0.01841,0.00407,-0.02149,-0.01309,0.00992,-0.01314,0.00309,0.00148,0.00029,0.09103,3.27682
0.096,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.188568,65.944077,106.267952,70.957634,5.769430,15.532514,4.991010,18.016552,6.173191,16.625559,0,4.715908,13.334715,6.525240,10.971745,9.432208,18.197830,8.596274,13.485761,8.747213,12.874945,9.263440,12.401276,9.696128,13.716511,10.992569,13.667231,10.752676,14.451278,0,-0.01904,0.00453,-0.02195,-0.01351,0.01421,-0.01069,0.00597,0.00397,0.00015,0.08057,3.27674
0.097,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.869400,66.262741,106.477097,71.032150,5.770540,15.527358,4.991534,18.023308,6.173181,16.611408,0,4.713066,13.323412,6.522709,10.964393,9.428408,18.204165,8.597220,13.472334,8.750346,12.863936,9.268590,12.390095,9.697459,13.709072,10.993334,13.664300,10.751909,14.447194,0,-0.01916,0.00382,-0.01987,-0.01352,0.00891,-0.01435,0.00670,0.00099,-0.00029,0.10034,3.27669
0.098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.550232,66.581406,106.686241,71.106667,5.771651,15.522202,4.992059,18.030062,6.173171,16.597258,0,4.710224,13.312108,6.520178,10.957041,9.424607,18.210497,8.598167,13.458907,8.753478,12.852929,9.273741,12.378914,9.698791,13.701633,10.994098,13.661368,10.751143,14.443110,0,-0.01894,0.00372,-0.01968,-0.00971,0.00974,-0.01082,0.00404,0.00398,-0.00001,0.12110,3.27684
0.099,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.210556,66.919136,106.918678,71.187531,5.772684,15.517686,4.993217,18.036934,6.173315,16.583670,0,4.707930,13.300745,6.518861,10.949432,9.420950,18.216843,8.599280,13.445512,8.756189,12.841618,9.278179,12.368576,9.700311,13.694101,10.995044,13.658422,10.750528,14.438965,0,-0.01929,0.00361,-0.02006,-0.01502,0.00820,-0.01381,0.00551,0.00186,0.00000,0.08948,3.27697
0.100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.723328,67.394112,107.318748,71.314056,5.773166,15.517763,4.998935,18.044664,6.174565,16.574137,0,4.709579,13.288945,6.526278,10.939973,9.418324,18.223263,8.601598,13.432347,8.755871,12.828126,9.277500,12.364304,9.703191,13.685890,10.997293,13.655372,10.751011,14.434372,0,-0.01920,0.00412,-0.02086,-0.01300,0.00752,-0.01274,0.00413,0.00290,-0.00015,0.09559,3.27689
0.101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.236084,67.869080,107.718819,71.440582,5.773648,15.517839,5.004653,18.052395,6.175816,16.564604,0,4.711227,13.277145,6.533696,10.930514,9.415700,18.229685,8.603914,13.419183,8.755551,12.814633,9.276821,12.360032,9.706070,13.677680,10.999542,13.652322,10.751493,14.429778,0,-0.01782,0.00504,-0.01852,-0.01329,0.00831,-0.01284,0.00798,0.00296,0.00015,0.08352,3.27684
0.102,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.748840,68.344055,108.118889,71.567101,5.774130,15.517917,5.010371,18.060125,6.177066,16.555069,0,4.712876,13.265346,6.541113,10.921055,9.413074,18.236107,8.606231,13.406018,8.755233,12.801142,9.276141,12.355760,9.708950,13.669470,11.001791,13.649271,10.751976,14.425184,0,-0.02018,0.00321,-0.01911,-0.01333,0.00751,-0.01354,0.00217,0.00251,-0.00015,0.10672,3.27699
0.103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.311737,68.763359,108.537430,71.723106,5.774499,15.517681,5.016036,18.067671,6.178090,16.545391,0,4.714598,13.253412,6.548222,10.912581,9.410206,18.242146,8.608391,13.392498,8.754929,12.787918,9.275814,12.350692,9.711780,13.660739,11.004222,13.646029,10.752549,14.420562,0,-0.01923,0.00365,-0.02056,-0.01373,0.00493,-0.01241,0.00338,0.00276,0.00000,0.11966,3.27717
0.104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.235504,68.782089,109.088860,72.091278,5.774063,15.515196,5.021318,18.073889,6.177477,16.534672,0,4.716845,13.240517,6.553102,10.911198,9.405583,18.245426,8.609420,13.376418,8.754736,12.776630,9.278020,12.339900,9.714252,13.648259,11.007959,13.641408,10.753780,14.415729,0,-0.01858,0.00360,-0.02191,-0.01331,0.00681,-0.01552,0.00697,0.00292,0.00015,0.11107,3.27755
0.105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.159271,68.800812,109.640289,72.459442,5.773626,15.512712,5.026600,18.080107,6.176864,16.523951,0,4.719093,13.227620,6.557981,10.909815,9.400961,18.248705,8.610450,13.360338,8.754542,12.765342,9.280226,12.329107,9.716723,13.635780,11.011697,13.636787,10.755011,14.410895,0,-0.01930,0.00566,-0.02048,-0.01386,0.00950,-0.01398,0.00320,0.00197,0.00001,0.09273,3.27790
0.106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.083038,68.819542,110.191719,72.827606,5.773190,15.510226,5.031882,18.086325,6.176251,16.513231,0,4.721340,13.214725,6.562861,10.908431,9.396338,18.251986,8.611480,13.344259,8.754349,12.754054,9.282432,12.318316,9.719194,13.623302,11.015433,13.632166,10.756242,14.406062,0,-0.01788,0.00210,-0.01953,-0.01284,0.00889,-0.01323,0.00667,0.00215,0.00001,0.07281,3.27798
0.107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.037796,68.829620,110.757378,73.197136,5.772617,15.507751,5.037038,18.092489,6.175876,16.502907,0,4.723603,13.202272,6.568418,10.908457,9.391541,18.256386,8.612811,13.329561,8.754030,12.743221,9.283582,12.307483,9.721625,13.610841,11.018875,13.627623,10.757742,14.401609,0,-0.01826,0.00387,-0.01921,-0.01607,0.00885,-0.01255,0.00945,0.00336,0.00001,0.11541,3.27796
0.108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.215668,68.777466,111.425461,73.576454,5.771067,15.505344,5.041286,18.098280,6.177211,16.495432,0,4.725979,13.193013,6.578844,10.918626,9.385482,18.268852,8.616310,13.324809,8.752809,12.735661,9.277135,12.296363,9.723756,13.598516,11.020188,13.623634,10.761184,14.399901,0,-0.01918,0.00341,-0.02089,-0.01242,0.00908,-0.01347,0.00368,0.00285,-0.00013,0.11840,3.27720
0.109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.393524,68.725304,112.093544,73.955772,5.769517,15.502939,5.045534,18.104071,6.178547,16.487959,0,4.728356,13.183754,6.589270,10.928794,9.379424,18.281317,8.619810,13.320057,8.751587,12.728100,9.270687,12.285243,9.725887,13.586190,11.021502,13.619646,10.764626,14.398193,0,-0.02141,0.00351,-0.02101,-0.01210,0.00847,-0.01211,0.00526,0.00302,-0.00001,0.08155,3.27655
0.110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.571396,68.673149,112.761620,74.335091,5.767967,15.500533,5.049782,18.109861,6.179883,16.480484,0,4.730732,13.174495,6.599696,10.938963,9.373365,18.293781,8.623310,13.315305,8.750365,12.720540,9.264240,12.274123,9.728018,13.573865,11.022816,13.615659,10.768067,14.396485,0,-0.01823,0.00402,-0.02098,-0.01539,0.00956,-0.01387,0.00576,0.00252,0.00015,0.09045,3.27686
